PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
Marcin Gortat,249.1,0.0,0.0,0.0,0.058,1.267,0.3,0.0,0.0,0.0,0.318,1.159,1.7,0.097,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.194,1.14,1.1,0.0,0.0,0.0,0.155,0.75,0.9,0.147,0.289,0.8
Marco Belinelli,790.0,0.0,0.0,0.0,0.138,1.063,1.4,0.156,0.937,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.314,1.079,3.2,0.154,1.0,1.6,0.069,1.232,0.7,0.097,0.936,1.0,0.0,0.0,0.0,0.051,0.756,0.5
Marcus Morris Sr.,1005.0,0.091,0.641,1.2,0.13,1.031,1.7,0.047,0.809,0.6,0.102,1.32,1.4,0.097,1.0,1.3,0.312,1.124,4.2,0.036,1.0,0.5,0.038,1.342,0.5,0.043,1.256,0.6,0.045,1.156,0.6,0.06,0.492,0.8
Marcus Smart,752.0,0.04,0.733,0.4,0.166,1.048,1.6,0.195,0.815,1.8,0.0,0.0,0.0,0.053,0.875,0.5,0.294,1.082,2.8,0.057,1.116,0.5,0.04,1.133,0.4,0.029,1.045,0.3,0.033,0.72,0.3,0.081,0.492,0.8
Mario Hezonja,591.6000000000001,0.08,0.625,0.8,0.186,1.152,1.9,0.252,0.651,2.6,0.0,0.0,0.0,0.022,0.923,0.2,0.245,0.831,2.6,0.04,1.042,0.4,0.086,1.058,0.9,0.017,0.9,0.2,0.023,0.714,0.2,0.038,0.652,0.4
Markelle Fultz,186.2,0.0,0.0,0.0,0.208,0.829,2.2,0.34,0.91,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.68,1.3,0.081,0.688,0.8,0.051,1.3,0.5,0.0,0.0,0.0,0.056,0.909,0.6,0.091,0.111,0.9
Markieff Morris,394.4,0.025,1.1,0.3,0.076,1.194,0.9,0.0,0.0,0.0,0.194,0.873,2.3,0.206,1.012,2.5,0.262,1.0,3.1,0.0,0.0,0.0,0.071,1.069,0.9,0.0,0.0,0.0,0.054,1.136,0.6,0.086,0.314,1.0
Marquese Chriss,183.60000000000002,0.0,0.0,0.0,0.121,0.826,0.9,0.0,0.0,0.0,0.137,1.115,1.0,0.053,0.9,0.4,0.3,0.667,2.1,0.0,0.0,0.0,0.179,0.882,1.3,0.0,0.0,0.0,0.105,1.3,0.7,0.058,0.182,0.4
Marvin Bagley III,911.4000000000002,0.101,0.862,1.5,0.164,1.079,2.5,0.0,0.0,0.0,0.1,1.043,1.5,0.243,0.804,3.6,0.085,0.911,1.3,0.0,0.0,0.0,0.105,1.309,1.6,0.0,0.0,0.0,0.14,1.277,2.1,0.042,0.667,0.6
Marvin Williams,720.0,0.0,0.0,0.0,0.137,1.129,1.3,0.0,0.0,0.0,0.143,1.085,1.4,0.064,0.915,0.6,0.401,1.027,3.9,0.0,0.0,0.0,0.07,1.423,0.7,0.049,0.944,0.5,0.058,0.837,0.6,0.06,0.591,0.6
Mason Plumlee,647.8,0.052,0.735,0.4,0.096,0.952,0.8,0.0,0.0,0.0,0.166,1.404,1.3,0.207,0.897,1.7,0.063,0.78,0.5,0.0,0.0,0.0,0.171,1.304,1.4,0.0,0.0,0.0,0.105,0.942,0.8,0.125,0.317,1.0
Matthew Dellavedova,288.0,0.05,1.067,0.4,0.106,1.125,0.9,0.402,0.777,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.209,1.079,1.8,0.063,0.632,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.4,1.0
Maurice Harkless,468.0,0.03,0.5,0.2,0.119,1.255,0.9,0.022,0.2,0.2,0.024,1.0,0.2,0.126,0.931,1.0,0.277,0.875,2.1,0.032,0.867,0.3,0.169,1.436,1.3,0.035,1.0,0.3,0.117,0.944,0.9,0.05,0.478,0.4
Maxi Kleber,461.5,0.0,0.0,0.0,0.101,1.25,0.7,0.0,0.0,0.0,0.101,0.938,0.7,0.063,0.967,0.4,0.421,1.06,2.8,0.0,0.0,0.0,0.093,1.455,0.6,0.042,1.05,0.3,0.082,0.821,0.5,0.072,0.471,0.5
Meyers Leonard,298.90000000000003,0.0,0.0,0.0,0.078,1.167,0.4,0.0,0.0,0.0,0.193,1.305,1.0,0.056,0.706,0.3,0.252,1.364,1.3,0.0,0.0,0.0,0.212,1.292,1.1,0.0,0.0,0.0,0.059,1.167,0.3,0.098,0.467,0.5
Michael Beasley,176.8,0.206,1.25,1.5,0.103,1.15,0.8,0.0,0.0,0.0,0.129,1.0,1.0,0.129,0.64,1.0,0.211,0.805,1.6,0.0,0.0,0.0,0.052,1.1,0.4,0.0,0.0,0.0,0.062,1.083,0.5,0.0,0.0,0.0
Michael Carter-Williams,64.80000000000001,0.0,0.0,0.0,0.155,0.692,1.1,0.286,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.667,1.0
Michael Kidd-Gilchrist,416.0,0.035,1.067,0.2,0.171,0.973,1.2,0.0,0.0,0.0,0.062,0.667,0.4,0.0,0.0,0.0,0.335,0.993,2.3,0.032,0.714,0.2,0.18,1.077,1.2,0.0,0.0,0.0,0.092,1.275,0.6,0.06,0.615,0.4
Mikal Bridges,664.2,0.0,0.0,0.0,0.238,1.167,2.0,0.073,0.62,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.371,1.032,3.1,0.065,0.591,0.5,0.075,1.451,0.6,0.06,1.073,0.5,0.035,0.708,0.3,0.059,0.6,0.5
Mike Conley,1407.0,0.091,1.031,1.8,0.116,1.128,2.3,0.419,0.958,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.117,1.139,2.4,0.074,1.029,1.5,0.026,1.333,0.5,0.099,1.107,2.0,0.009,1.417,0.2,0.048,0.779,1.0
Mike Muscala,338.4,0.0,0.0,0.0,0.183,1.108,1.4,0.0,0.0,0.0,0.099,1.4,0.7,0.028,1.3,0.2,0.389,0.964,2.9,0.0,0.0,0.0,0.068,1.167,0.5,0.0,0.0,0.0,0.068,0.875,0.5,0.135,0.5,1.0
Mike Scott,246.9,0.042,0.909,0.2,0.094,1.48,0.5,0.057,0.733,0.3,0.162,0.86,0.8,0.064,0.588,0.3,0.451,1.167,3.6,0.0,0.0,0.0,0.089,0.947,0.7,0.0,0.0,0.0,0.052,0.727,0.4,0.047,0.9,0.4
Miles Bridges,592.0,0.046,0.481,0.3,0.177,1.0,1.3,0.04,1.083,0.3,0.047,1.179,0.4,0.035,0.952,0.3,0.398,1.017,3.0,0.037,0.818,0.3,0.086,1.471,0.6,0.0,0.0,0.0,0.061,1.25,0.5,0.059,0.429,0.4
Milos Teodosic,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.724,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.923,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Robinson,389.4,0.0,0.0,0.0,0.086,1.485,0.5,0.0,0.0,0.0,0.275,1.462,1.6,0.029,1.091,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.164,1.317,1.0,0.0,0.0,0.0,0.369,1.218,2.2,0.075,0.31,0.4
Mo Bamba,314.9,0.032,0.6,0.2,0.054,0.882,0.4,0.0,0.0,0.0,0.204,1.188,1.4,0.083,0.692,0.6,0.227,0.775,1.5,0.0,0.0,0.0,0.125,1.282,0.8,0.0,0.0,0.0,0.131,1.22,0.9,0.134,0.405,0.9
Monte Morris,787.2000000000002,0.039,0.839,0.4,0.181,1.175,1.7,0.352,1.065,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.217,1.14,2.1,0.069,0.981,0.7,0.066,1.288,0.6,0.028,1.091,0.3,0.014,1.182,0.1,0.032,0.44,0.3
Montrezl Harrell,1189.0,0.031,1.081,0.5,0.124,1.149,1.8,0.017,0.45,0.2,0.233,1.306,3.4,0.194,0.922,2.8,0.029,0.971,0.4,0.0,0.0,0.0,0.172,1.415,2.5,0.0,0.0,0.0,0.119,1.303,1.7,0.08,0.583,1.2
Moritz Wagner,202.1,0.0,0.0,0.0,0.129,0.733,0.7,0.0,0.0,0.0,0.25,1.103,1.3,0.073,0.882,0.4,0.276,0.781,1.5,0.0,0.0,0.0,0.052,1.5,0.3,0.043,0.9,0.2,0.0,0.0,0.0,0.06,0.786,0.3
Myles Turner,962.0000000000001,0.016,0.688,0.2,0.071,1.391,0.9,0.0,0.0,0.0,0.359,1.034,4.7,0.119,0.862,1.6,0.148,0.979,1.9,0.0,0.0,0.0,0.143,1.158,1.9,0.0,0.0,0.0,0.065,1.238,0.9,0.067,0.446,0.9
Nemanja Bjelica,731.5,0.031,0.727,0.3,0.189,1.022,1.8,0.021,0.333,0.2,0.073,1.288,0.7,0.063,0.889,0.6,0.264,1.0,2.5,0.029,1.286,0.3,0.094,1.328,0.9,0.064,1.0,0.6,0.134,1.115,1.2,0.038,0.556,0.4
Nene,130.20000000000002,0.0,0.0,0.0,0.075,1.273,0.3,0.0,0.0,0.0,0.301,1.205,1.0,0.103,0.8,0.4,0.089,0.462,0.3,0.0,0.0,0.0,0.267,1.0,0.9,0.0,0.0,0.0,0.068,1.2,0.2,0.0,0.0,0.0
Nerlens Noel,346.5,0.0,0.0,0.0,0.066,1.292,0.3,0.0,0.0,0.0,0.263,0.947,1.2,0.0,0.0,0.0,0.05,0.944,0.2,0.0,0.0,0.0,0.274,1.263,1.3,0.0,0.0,0.0,0.23,1.108,1.1,0.091,0.545,0.4
Nicolas Batum,690.0,0.044,1.129,0.4,0.121,0.942,1.1,0.222,0.88,2.1,0.014,1.0,0.1,0.0,0.0,0.0,0.297,1.09,2.8,0.105,0.973,1.0,0.051,1.472,0.5,0.032,0.87,0.3,0.044,0.968,0.4,0.058,0.341,0.5
Nik Stauskas,277.20000000000005,0.049,1.143,0.3,0.14,1.025,0.9,0.172,0.878,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.172,1.327,1.1,0.172,0.857,1.1,0.06,1.0,0.4,0.14,0.775,0.9,0.0,0.0,0.0,0.077,0.364,0.5
Nikola Jokic,1600.0,0.042,0.821,0.8,0.057,0.835,1.1,0.042,0.794,0.9,0.141,1.018,2.8,0.254,1.029,5.1,0.125,0.945,2.5,0.007,0.75,0.2,0.084,1.385,1.7,0.057,1.141,1.1,0.097,1.232,1.9,0.093,0.564,1.9
Nikola Mirotic,480.00000000000006,0.031,0.933,0.5,0.189,1.076,2.9,0.0,0.0,0.0,0.051,0.96,0.8,0.101,1.429,1.5,0.283,1.087,4.3,0.062,0.833,0.9,0.049,1.542,0.8,0.094,1.217,1.4,0.062,0.9,0.9,0.064,0.871,1.0
Nikola Vucevic,1600.0,0.02,1.182,0.4,0.038,1.258,0.8,0.0,0.0,0.0,0.205,1.127,4.1,0.269,0.926,5.4,0.169,0.879,3.4,0.0,0.0,0.0,0.117,1.319,2.4,0.025,0.975,0.5,0.098,1.228,2.0,0.051,0.41,1.0
Noah Vonleh,584.8000000000001,0.057,0.882,0.5,0.082,1.122,0.7,0.017,0.8,0.1,0.123,1.0,1.1,0.206,0.944,1.8,0.251,0.98,2.2,0.0,0.0,0.0,0.058,1.229,0.5,0.0,0.0,0.0,0.098,1.136,0.9,0.092,0.418,0.8
Norman Powell,498.0,0.057,0.75,0.5,0.224,1.189,1.9,0.244,0.876,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,1.246,2.2,0.044,1.0,0.4,0.026,1.154,0.2,0.077,1.079,0.6,0.0,0.0,0.0,0.055,0.148,0.5
OG Anunoby,468.99999999999994,0.045,0.955,0.3,0.21,1.373,1.5,0.043,0.571,0.3,0.0,0.0,0.0,0.041,0.6,0.3,0.397,0.896,2.9,0.023,0.818,0.2,0.066,1.25,0.5,0.0,0.0,0.0,0.086,0.738,0.6,0.053,0.692,0.4
Omari Spellman,274.5,0.0,0.0,0.0,0.125,1.056,0.8,0.0,0.0,0.0,0.156,1.267,1.0,0.0,0.0,0.0,0.349,0.931,2.2,0.0,0.0,0.0,0.1,1.0,0.6,0.0,0.0,0.0,0.166,0.688,1.1,0.066,0.368,0.4
Omri Casspi,172.8,0.0,0.0,0.0,0.257,1.481,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.951,1.7,0.0,0.0,0.0,0.219,1.087,1.3,0.0,0.0,0.0,0.052,1.182,0.3,0.0,0.0,0.0
Otto Porter Jr.,509.70000000000005,0.024,0.583,0.3,0.203,1.088,2.5,0.326,0.872,5.2,0.05,0.84,0.6,0.028,0.929,0.3,0.28,1.014,3.4,0.054,1.077,0.9,0.074,1.27,0.9,0.082,1.171,1.0,0.05,1.36,0.6,0.046,0.565,0.6
P.J. Tucker,606.8,0.0,0.0,0.0,0.156,1.25,1.2,0.0,0.0,0.0,0.129,0.924,1.0,0.0,0.0,0.0,0.513,1.022,3.8,0.0,0.0,0.0,0.036,1.091,0.3,0.0,0.0,0.0,0.068,0.667,0.5,0.077,0.447,0.6
Pascal Siakam,1232.0,0.099,0.967,1.5,0.257,1.261,3.9,0.053,1.123,0.8,0.07,1.024,1.1,0.121,1.081,1.9,0.207,1.142,3.2,0.026,0.563,0.4,0.059,1.222,0.9,0.01,0.833,0.2,0.052,1.159,0.8,0.047,0.69,0.7
Pat Connaughton,390.40000000000003,0.028,0.545,0.2,0.165,1.303,1.1,0.048,1.211,0.3,0.03,1.333,0.2,0.0,0.0,0.0,0.331,0.886,2.2,0.093,0.459,0.6,0.14,1.482,0.9,0.095,1.105,0.6,0.048,1.211,0.3,0.0,0.0,0.0
Patrick Beverley,616.1999999999999,0.039,0.667,0.3,0.146,1.144,1.2,0.286,0.774,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.134,2.8,0.037,0.957,0.3,0.016,0.8,0.1,0.0,0.0,0.0,0.021,1.0,0.2,0.084,0.808,0.7
Patrick McCaw,54.60000000000001,0.0,0.0,0.0,0.276,1.524,0.8,0.132,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.652,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson,248.0,0.0,0.0,0.0,0.143,1.111,0.6,0.0,0.0,0.0,0.195,0.857,0.8,0.104,0.731,0.4,0.323,1.037,1.3,0.0,0.0,0.0,0.072,1.0,0.3,0.0,0.0,0.0,0.1,0.68,0.4,0.048,0.25,0.2
Patty Mills,787.2,0.016,0.923,0.2,0.135,0.954,1.3,0.34,0.938,3.3,0.013,0.5,0.1,0.0,0.0,0.0,0.271,1.35,2.6,0.086,0.855,0.8,0.023,1.333,0.2,0.041,0.727,0.4,0.013,0.7,0.1,0.063,0.58,0.6
Pau Gasol,99.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.968,1.1,0.19,0.783,0.9,0.182,1.136,0.8,0.0,0.0,0.0,0.099,1.25,0.4,0.0,0.0,0.0,0.107,0.923,0.5,0.0,0.0,0.0
Paul George,2014.0000000000002,0.134,0.922,3.5,0.206,1.106,5.4,0.245,1.018,6.5,0.014,0.724,0.4,0.036,1.082,1.0,0.117,1.269,3.1,0.054,0.954,1.4,0.019,1.5,0.5,0.098,1.102,2.6,0.025,0.88,0.7,0.051,0.689,1.4
Paul Millsap,868.0,0.087,0.776,1.1,0.128,0.964,1.6,0.046,0.825,0.6,0.044,1.053,0.5,0.187,1.012,2.3,0.188,1.061,2.3,0.013,0.727,0.2,0.143,1.288,1.8,0.034,1.0,0.4,0.084,0.945,1.0,0.046,0.9,0.6
Quincy Acy,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.636,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Cook,488.4000000000001,0.06,0.933,0.4,0.159,1.278,1.1,0.267,0.895,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.195,1.309,1.3,0.074,0.811,0.5,0.036,1.111,0.2,0.11,1.036,0.7,0.026,0.769,0.2,0.062,0.387,0.4
Rajon Rondo,551.9999999999999,0.107,0.787,1.3,0.16,0.714,2.0,0.453,0.744,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.94,1.8,0.0,0.0,0.0,0.019,0.727,0.2,0.0,0.0,0.0,0.023,0.769,0.3,0.067,0.316,0.8
Raul Neto,207.20000000000002,0.062,1.0,0.4,0.166,0.829,0.9,0.36,0.868,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.123,1.5,0.062,0.692,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.545,0.3
Rawle Alkins,27.0,0.0,0.0,0.0,0.196,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.706,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Spalding,52.0,0.0,0.0,0.0,0.237,1.214,1.1,0.0,0.0,0.0,0.254,0.867,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.9,0.8,0.0,0.0,0.0,0.203,1.083,0.9,0.0,0.0,0.0
Raymond Felton,142.8,0.077,1.667,0.4,0.168,1.115,0.8,0.445,0.739,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Bullock,497.2,0.0,0.0,0.0,0.115,0.983,1.3,0.103,0.717,1.2,0.019,1.2,0.2,0.0,0.0,0.0,0.323,1.139,3.8,0.218,1.018,2.5,0.047,1.125,0.5,0.113,1.241,1.3,0.0,0.0,0.0,0.041,0.571,0.5
Reggie Jackson,1271.0000000000002,0.097,0.813,1.5,0.146,1.032,2.3,0.366,0.884,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.209,1.087,3.2,0.069,1.115,1.1,0.012,0.933,0.2,0.025,1.031,0.4,0.012,1.133,0.2,0.057,0.792,0.9
Richaun Holmes,490.0,0.037,1.056,0.3,0.086,1.595,0.6,0.0,0.0,0.0,0.329,1.255,2.3,0.059,1.0,0.4,0.022,1.0,0.2,0.0,0.0,0.0,0.198,1.351,1.4,0.0,0.0,0.0,0.161,1.013,1.1,0.104,0.608,0.7
Ricky Rubio,986.0,0.016,0.688,0.2,0.178,0.843,2.6,0.336,0.78,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.888,3.6,0.125,0.904,1.8,0.023,0.826,0.3,0.0,0.0,0.0,0.011,1.0,0.2,0.057,0.789,0.8
Robert Covington,284.0,0.0,0.0,0.0,0.271,1.05,3.6,0.092,0.704,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.359,1.151,4.8,0.068,1.05,0.9,0.071,1.571,1.0,0.0,0.0,0.0,0.054,0.813,0.7,0.101,0.2,1.2
Robin Lopez,673.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,1.051,2.7,0.322,1.027,3.0,0.049,1.147,0.5,0.0,0.0,0.0,0.112,1.351,1.0,0.0,0.0,0.0,0.115,1.101,1.1,0.086,0.39,0.8
Rodions Kurucs,560.7,0.053,1.7,0.5,0.213,0.825,1.9,0.027,0.933,0.2,0.02,0.727,0.2,0.0,0.0,0.0,0.351,0.944,3.1,0.027,0.333,0.2,0.119,1.239,1.1,0.071,0.85,0.6,0.062,0.914,0.6,0.053,0.567,0.5
Rodney Hood,532.8,0.125,1.06,1.5,0.123,1.061,1.5,0.245,0.931,2.9,0.0,0.0,0.0,0.092,1.304,0.9,0.213,1.096,2.5,0.105,1.036,1.2,0.024,1.769,0.3,0.08,0.744,1.0,0.0,0.0,0.0,0.032,0.588,0.4
Rodney McGruder,554.4,0.018,0.9,0.2,0.136,0.868,1.2,0.201,0.661,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.284,1.133,2.4,0.153,0.788,1.3,0.047,0.846,0.4,0.057,0.969,0.5,0.05,1.179,0.4,0.036,0.6,0.3
Rondae Hollis-Jefferson,631.3000000000001,0.039,0.72,0.4,0.192,0.836,2.1,0.025,0.25,0.3,0.165,0.905,1.8,0.068,0.767,0.7,0.237,0.815,2.6,0.0,0.0,0.0,0.149,0.958,1.6,0.0,0.0,0.0,0.074,0.809,0.8,0.038,0.542,0.4
Royce O'Neale,410.0,0.0,0.0,0.0,0.26,1.295,1.4,0.051,0.727,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.981,2.6,0.047,0.55,0.2,0.063,1.111,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.368,0.2
Rudy Gay,924.5999999999998,0.157,0.979,2.1,0.11,1.02,1.5,0.12,0.973,1.6,0.023,0.81,0.3,0.134,0.927,1.8,0.285,1.148,3.8,0.015,0.929,0.2,0.042,1.436,0.6,0.015,1.0,0.2,0.042,1.282,0.6,0.055,0.471,0.7
Rudy Gobert,1061.1,0.0,0.0,0.0,0.076,1.268,1.0,0.0,0.0,0.0,0.253,1.349,3.4,0.07,0.92,0.9,0.021,0.783,0.3,0.0,0.0,0.0,0.264,1.292,3.5,0.0,0.0,0.0,0.209,1.227,2.8,0.092,0.636,1.2
Russell Westbrook,1965.6000000000004,0.18,0.748,4.9,0.255,0.866,7.0,0.247,0.781,6.7,0.0,0.0,0.0,0.099,0.785,2.7,0.098,0.948,2.7,0.017,0.788,0.5,0.015,1.433,0.4,0.008,0.733,0.2,0.022,1.227,0.6,0.057,0.786,1.6
Ryan Anderson,54.0,0.0,0.0,0.0,0.139,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.727,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Arcidiacono,510.29999999999995,0.032,0.882,0.2,0.102,0.981,0.7,0.361,0.995,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.306,1.272,2.0,0.068,0.722,0.4,0.028,1.467,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.486,0.4
Ryan Broekhoff,117.6,0.0,0.0,0.0,0.18,0.889,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,1.245,1.2,0.0,0.0,0.0,0.073,1.727,0.3,0.2,1.067,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Salah Mejri,136.8,0.0,0.0,0.0,0.082,1.25,0.3,0.0,0.0,0.0,0.224,1.121,0.9,0.0,0.0,0.0,0.204,1.067,0.8,0.0,0.0,0.0,0.163,1.042,0.7,0.0,0.0,0.0,0.15,1.0,0.6,0.122,0.222,0.5
Sam Dekker,212.8,0.0,0.0,0.0,0.192,1.17,1.2,0.0,0.0,0.0,0.049,0.5,0.3,0.0,0.0,0.0,0.278,0.809,1.8,0.078,0.895,0.5,0.151,1.324,1.0,0.0,0.0,0.0,0.118,0.897,0.8,0.0,0.0,0.0
Semi Ojeleye,168.0,0.0,0.0,0.0,0.23,1.022,0.8,0.0,0.0,0.0,0.056,1.636,0.2,0.0,0.0,0.0,0.459,0.789,1.6,0.0,0.0,0.0,0.066,1.231,0.2,0.0,0.0,0.0,0.056,1.545,0.2,0.0,0.0,0.0
Serge Ibaka,1073.0,0.014,0.8,0.2,0.129,1.159,1.9,0.0,0.0,0.0,0.297,1.1,4.3,0.101,0.954,1.5,0.172,0.789,2.5,0.0,0.0,0.0,0.118,1.37,1.7,0.0,0.0,0.0,0.103,1.216,1.5,0.06,0.359,0.9
Seth Curry,547.6,0.044,0.75,0.3,0.145,1.038,1.1,0.259,1.021,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.239,1.323,1.8,0.116,1.063,0.9,0.0,0.0,0.0,0.119,0.892,0.9,0.024,0.615,0.2,0.042,0.565,0.3
Shabazz Napier,554.4,0.15,0.964,1.5,0.139,1.077,1.4,0.398,0.843,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,1.121,1.6,0.057,0.969,0.6,0.0,0.0,0.0,0.041,0.87,0.4,0.0,0.0,0.0,0.036,0.35,0.4
Shai Gilgeous-Alexander,934.8,0.05,1.064,0.6,0.176,1.042,2.0,0.418,0.858,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.99,2.4,0.05,0.766,0.6,0.025,1.333,0.3,0.0,0.0,0.0,0.017,1.125,0.2,0.046,0.837,0.5
Shake Milton,68.0,0.0,0.0,0.0,0.189,1.278,0.9,0.116,0.455,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.763,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaquille Harrison,532.9,0.095,0.824,0.7,0.212,1.053,1.6,0.225,0.818,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.946,2.0,0.054,0.759,0.4,0.041,0.636,0.3,0.0,0.0,0.0,0.032,0.588,0.2,0.05,0.63,0.4
Shaun Livingston,268.8,0.059,0.75,0.3,0.221,0.867,0.9,0.092,1.0,0.4,0.0,0.0,0.0,0.118,0.906,0.5,0.041,1.182,0.2,0.0,0.0,0.0,0.258,1.257,1.1,0.0,0.0,0.0,0.063,1.176,0.3,0.111,0.433,0.5
Shelvin Mack,466.4000000000001,0.079,0.474,0.7,0.121,0.966,1.1,0.379,0.885,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.967,1.7,0.079,0.868,0.7,0.058,1.286,0.5,0.027,0.538,0.2,0.0,0.0,0.0,0.052,0.72,0.5
Solomon Hill,197.99999999999997,0.0,0.0,0.0,0.166,0.703,0.8,0.049,0.455,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.919,2.0,0.0,0.0,0.0,0.13,1.414,0.7,0.0,0.0,0.0,0.063,1.071,0.3,0.076,0.176,0.4
Spencer Dinwiddie,1115.2,0.225,1.047,3.7,0.127,1.063,2.1,0.374,0.986,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.146,1.079,2.4,0.036,0.775,0.6,0.0,0.0,0.0,0.029,0.939,0.5,0.0,0.0,0.0,0.052,0.814,0.9
Stanley Johnson,412.79999999999995,0.077,0.667,0.7,0.277,0.949,2.5,0.077,0.727,0.7,0.0,0.0,0.0,0.028,1.083,0.3,0.373,0.855,3.3,0.047,0.95,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.769,0.3,0.047,0.65,0.4
Stephen Curry,1635.3,0.056,1.077,1.3,0.2,1.095,4.7,0.216,1.02,5.1,0.023,1.395,0.6,0.0,0.0,0.0,0.13,1.226,3.1,0.055,1.089,1.3,0.045,1.23,1.1,0.201,1.286,4.8,0.014,1.522,0.3,0.058,0.809,1.4
Sterling Brown,371.2,0.029,0.364,0.2,0.241,1.176,1.6,0.098,0.811,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.307,1.043,2.0,0.074,0.929,0.5,0.069,1.192,0.4,0.085,1.063,0.6,0.037,1.071,0.2,0.05,0.211,0.3
