PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
DeMar DeRozan,1262.7,0.133,1.107,2.8,0.134,1.241,2.8,0.346,1.039,7.2,0.0,0.0,0.0,0.1,1.016,2.1,0.111,0.887,2.3,0.04,1.059,0.8,0.027,1.353,0.6,0.059,0.987,1.2,0.01,1.615,0.2,0.035,0.75,0.7
DeMarre Carroll,35.1,0.0,0.0,0.0,0.313,0.667,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.789,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deandre Ayton,552.0,0.0,0.0,0.0,0.079,1.378,1.5,0.0,0.0,0.0,0.194,1.162,3.7,0.227,0.808,4.3,0.044,0.72,0.8,0.0,0.0,0.0,0.187,1.252,3.6,0.0,0.0,0.0,0.157,1.078,3.0,0.077,0.341,1.5
Dejounte Murray,678.6,0.098,0.776,1.2,0.215,1.15,2.5,0.297,0.764,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.968,2.7,0.02,0.786,0.2,0.026,1.111,0.3,0.0,0.0,0.0,0.05,0.971,0.6,0.057,0.538,0.7
Delon Wright,487.5,0.063,0.968,0.5,0.217,1.131,1.6,0.303,0.926,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.99,1.6,0.053,0.5,0.4,0.039,1.368,0.3,0.0,0.0,0.0,0.059,1.069,0.4,0.047,0.522,0.4
Dennis Schroder,1190.7,0.096,1.017,1.8,0.144,1.052,2.7,0.384,0.839,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.205,1.122,3.9,0.069,1.024,1.3,0.02,1.542,0.4,0.034,1.22,0.7,0.0,0.0,0.0,0.04,0.854,0.8
Dennis Smith Jr.,265.2,0.116,0.824,1.0,0.168,0.612,1.4,0.401,0.444,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.818,1.0,0.062,0.889,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.294,0.5
Denzel Valentine,255.60000000000002,0.038,0.5,0.3,0.139,0.541,1.0,0.32,0.953,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.278,1.311,2.1,0.12,0.563,0.9,0.0,0.0,0.0,0.053,0.857,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Favors,382.5,0.0,0.0,0.0,0.071,1.407,0.6,0.0,0.0,0.0,0.272,1.165,2.3,0.042,0.938,0.4,0.034,0.538,0.3,0.0,0.0,0.0,0.28,1.245,2.4,0.0,0.0,0.0,0.222,1.143,1.9,0.069,0.192,0.6
Derrick Jones Jr.,387.6,0.0,0.0,0.0,0.217,1.506,1.7,0.025,0.4,0.2,0.07,1.607,0.5,0.0,0.0,0.0,0.327,0.809,2.6,0.0,0.0,0.0,0.187,1.427,1.5,0.0,0.0,0.0,0.08,1.031,0.6,0.062,0.56,0.5
Derrick Rose,935.0,0.084,1.077,1.6,0.158,1.041,3.0,0.552,0.936,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.086,1.038,1.6,0.034,0.875,0.6,0.014,1.077,0.3,0.025,1.087,0.5,0.012,1.091,0.2,0.034,0.594,0.6
Derrick Walton Jr.,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,1.435,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick White,603.9,0.029,0.889,0.3,0.175,1.074,1.8,0.325,1.02,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.029,2.8,0.039,1.292,0.4,0.019,1.333,0.2,0.032,0.95,0.3,0.024,1.0,0.2,0.058,0.583,0.6
Devin Booker,1549.8,0.109,0.941,2.7,0.192,1.189,4.7,0.264,0.902,6.5,0.008,0.615,0.2,0.054,0.928,1.3,0.081,0.984,2.0,0.085,0.985,2.1,0.046,1.639,1.1,0.096,1.06,2.4,0.008,1.0,0.2,0.057,0.886,1.4
Devonte' Graham,1234.7999999999997,0.079,0.694,1.6,0.142,1.051,2.8,0.45,0.898,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.137,1.182,2.7,0.067,0.771,1.3,0.012,1.133,0.2,0.06,0.867,1.2,0.01,0.667,0.2,0.036,0.622,0.7
Dewayne Dedmon,208.4,0.0,0.0,0.0,0.113,1.545,1.1,0.0,0.0,0.0,0.296,0.868,2.0,0.043,1.0,0.3,0.247,0.708,2.4,0.0,0.0,0.0,0.13,1.3,0.9,0.0,0.0,0.0,0.13,1.0,0.9,0.143,0.152,1.0
Dillon Brooks,1105.0,0.045,0.653,0.8,0.186,1.034,3.2,0.226,0.863,3.8,0.0,0.0,0.0,0.017,0.632,0.3,0.212,1.004,3.6,0.134,0.891,2.3,0.021,1.043,0.4,0.089,0.929,1.5,0.029,1.063,0.5,0.034,0.405,0.6
Domantas Sabonis,1153.1999999999998,0.01,0.5,0.2,0.063,1.055,1.2,0.0,0.0,0.0,0.303,1.109,5.6,0.171,0.914,3.2,0.106,0.836,2.0,0.0,0.0,0.0,0.154,1.192,2.9,0.0,0.0,0.0,0.11,1.087,2.0,0.08,0.457,1.5
Donovan Mitchell,1512.0000000000002,0.075,0.913,1.8,0.129,0.894,3.1,0.483,0.944,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.143,1.132,3.5,0.062,1.2,1.5,0.01,1.625,0.3,0.037,1.07,0.9,0.018,1.185,0.4,0.035,0.811,0.8
Donte DiVincenzo,542.8000000000001,0.038,0.905,0.4,0.252,1.099,2.4,0.188,0.848,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.991,1.9,0.079,1.205,0.7,0.075,1.357,0.7,0.034,1.0,0.3,0.047,0.885,0.4,0.068,0.395,0.6
Dorian Finney-Smith,556.8000000000001,0.0,0.0,0.0,0.183,1.243,1.6,0.039,0.818,0.3,0.075,0.857,0.7,0.0,0.0,0.0,0.426,1.013,3.8,0.0,0.0,0.0,0.078,1.5,0.7,0.03,1.0,0.3,0.11,1.048,1.0,0.03,0.824,0.3
Doug McDermott,539.4000000000001,0.0,0.0,0.0,0.121,1.439,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,1.233,1.9,0.231,0.937,2.0,0.088,1.438,0.8,0.264,1.215,2.3,0.029,1.313,0.3,0.035,0.211,0.3
Dragan Bender,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,1.444,2.0,0.0,0.0,0.0,0.344,0.875,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.545,1.2,0.108,0.1,1.1
Draymond Green,434.30000000000007,0.031,0.714,0.3,0.149,0.881,1.6,0.084,0.605,0.9,0.084,0.763,0.9,0.089,0.65,0.9,0.311,0.793,3.3,0.022,0.6,0.2,0.073,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.509,1.2
Duncan Robinson,682.5,0.0,0.0,0.0,0.109,1.453,1.2,0.023,1.625,0.2,0.02,1.143,0.2,0.0,0.0,0.0,0.333,1.222,3.5,0.225,1.348,2.4,0.042,1.655,0.4,0.188,1.085,2.0,0.0,0.0,0.0,0.055,0.579,0.6
Dwayne Bacon,304.19999999999993,0.073,0.727,0.6,0.218,0.864,1.7,0.165,0.52,1.3,0.0,0.0,0.0,0.033,0.9,0.3,0.267,0.778,2.1,0.096,0.828,0.7,0.0,0.0,0.0,0.069,0.619,0.5,0.033,1.0,0.3,0.033,0.2,0.3
Dwight Howard,396.8,0.0,0.0,0.0,0.061,1.36,0.4,0.0,0.0,0.0,0.093,1.289,0.6,0.093,1.105,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.284,1.388,1.9,0.0,0.0,0.0,0.277,1.301,1.8,0.167,0.265,1.1
Dwight Powell,304.0,0.0,0.0,0.0,0.063,1.45,0.5,0.0,0.0,0.0,0.27,1.353,2.1,0.0,0.0,0.0,0.2,0.857,1.6,0.0,0.0,0.0,0.26,1.366,2.0,0.0,0.0,0.0,0.089,1.25,0.7,0.089,0.679,0.7
Dzanan Musa,185.5,0.053,1.0,0.3,0.179,0.882,1.0,0.179,0.588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.73,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.615,0.4,0.068,0.615,0.4,0.068,0.769,0.4
E'Twaun Moore,438.6,0.05,0.87,0.5,0.17,0.924,1.5,0.14,0.738,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.289,1.201,2.6,0.069,0.469,0.6,0.0,0.0,0.0,0.168,0.795,1.5,0.032,1.067,0.3,0.037,0.529,0.3
Ed Davis,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.313,0.6,0.0,0.0,0.0,0.231,1.333,0.5,0.212,0.182,0.4
Edmond Sumner,105.0,0.0,0.0,0.0,0.279,1.211,1.5,0.221,0.633,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.921,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,562.5,0.038,0.773,0.5,0.152,0.839,1.9,0.484,0.726,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.649,1.6,0.058,1.121,0.7,0.035,1.5,0.4,0.0,0.0,0.0,0.042,1.208,0.5,0.056,0.406,0.7
Elie Okobo,237.60000000000002,0.06,0.4,0.3,0.177,1.205,0.8,0.274,0.544,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.306,1.053,1.4,0.052,1.308,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.478,0.4
Emmanuel Mudiay,369.5999999999999,0.054,0.762,0.4,0.191,0.905,1.5,0.354,0.942,2.9,0.0,0.0,0.0,0.028,0.909,0.2,0.23,1.011,1.9,0.047,0.667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.294,0.4
Enes Kanter,408.0,0.0,0.0,0.0,0.049,1.4,0.4,0.0,0.0,0.0,0.108,1.136,0.9,0.227,1.0,1.8,0.032,0.308,0.3,0.0,0.0,0.0,0.187,1.329,1.5,0.0,0.0,0.0,0.313,1.031,2.5,0.074,0.333,0.6
Eric Bledsoe,873.5999999999999,0.093,1.098,1.5,0.301,1.049,4.8,0.287,0.98,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.982,2.0,0.041,0.861,0.6,0.033,1.207,0.5,0.027,0.708,0.4,0.018,1.063,0.3,0.065,0.596,1.0
Eric Gordon,506.6000000000001,0.091,1.064,1.4,0.192,0.929,2.9,0.13,1.06,2.0,0.027,1.0,0.4,0.0,0.0,0.0,0.313,0.863,4.7,0.085,0.864,1.3,0.027,0.857,0.4,0.074,1.211,1.1,0.0,0.0,0.0,0.049,0.92,0.7
Eric Paschall,828.0,0.137,0.982,1.9,0.146,1.083,2.0,0.044,1.139,0.6,0.046,1.184,0.6,0.093,1.065,1.3,0.254,0.933,3.5,0.042,0.543,0.6,0.099,1.402,1.4,0.044,0.917,0.6,0.056,1.13,0.8,0.039,0.438,0.5
Ersan Ilyasova,352.79999999999995,0.0,0.0,0.0,0.152,1.352,1.0,0.0,0.0,0.0,0.171,1.131,1.1,0.034,0.5,0.2,0.25,0.955,1.6,0.031,1.091,0.2,0.135,1.417,0.9,0.031,0.909,0.2,0.112,0.925,0.7,0.07,0.64,0.4
Evan Fournier,1055.3,0.04,0.791,0.7,0.131,1.199,2.3,0.324,0.948,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.174,3.0,0.115,1.016,2.0,0.033,1.667,0.6,0.135,1.103,2.4,0.0,0.0,0.0,0.036,0.667,0.6
Evan Turner,62.7,0.0,0.0,0.0,0.143,0.786,0.7,0.255,0.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.583,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Jackson,321.3,0.04,1.077,0.3,0.152,0.96,1.0,0.241,0.658,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.924,2.1,0.061,0.85,0.4,0.0,0.0,0.0,0.079,0.846,0.5,0.03,0.5,0.2,0.046,0.867,0.3
Frank Kaminsky,339.20000000000005,0.0,0.0,0.0,0.057,0.85,0.6,0.0,0.0,0.0,0.236,1.0,2.6,0.091,0.938,1.0,0.293,1.078,3.2,0.0,0.0,0.0,0.177,1.065,1.9,0.031,1.273,0.3,0.034,1.417,0.4,0.054,0.368,0.6
Frank Ntilikina,404.7,0.04,0.824,0.3,0.145,0.839,1.1,0.386,0.758,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.933,1.8,0.07,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.621,0.5
Fred VanVleet,878.4,0.077,0.779,1.4,0.243,1.102,4.5,0.325,0.833,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,1.041,3.1,0.044,0.487,0.8,0.014,1.583,0.3,0.065,1.281,1.2,0.0,0.0,0.0,0.057,0.84,1.0
Furkan Korkmaz,582.4,0.0,0.0,0.0,0.152,1.256,1.4,0.111,0.742,1.0,0.051,0.967,0.5,0.0,0.0,0.0,0.359,1.211,3.3,0.132,0.705,1.2,0.042,1.44,0.4,0.088,1.077,0.8,0.019,1.091,0.2,0.034,0.45,0.3
Garrett Temple,616.0,0.044,0.593,0.5,0.163,1.263,1.8,0.151,0.598,1.7,0.021,1.308,0.2,0.0,0.0,0.0,0.36,0.982,4.0,0.043,1.231,0.5,0.034,0.667,0.4,0.105,0.766,1.2,0.02,0.917,0.2,0.059,0.722,0.7
Garrison Mathews,59.4,0.0,0.0,0.0,0.158,1.917,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,1.118,1.9,0.158,1.333,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Clark,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554,0.917,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,599.2,0.021,0.769,0.2,0.194,1.15,2.1,0.123,0.737,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.253,1.0,2.8,0.239,0.872,2.6,0.066,1.098,0.7,0.04,0.88,0.4,0.0,0.0,0.0,0.045,0.536,0.5
Gary Payton II,121.80000000000001,0.0,0.0,0.0,0.281,1.154,1.3,0.072,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.745,1.6,0.0,0.0,0.0,0.108,1.0,0.5,0.0,0.0,0.0,0.108,0.533,0.5,0.0,0.0,0.0
Gary Trent Jr.,349.8,0.068,0.769,0.5,0.223,0.872,1.6,0.156,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.361,1.216,2.6,0.068,1.808,0.5,0.0,0.0,0.0,0.047,0.611,0.3,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,421.2,0.062,1.038,0.5,0.172,1.181,1.4,0.305,1.016,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.181,1.408,1.5,0.074,1.29,0.6,0.064,1.667,0.5,0.024,0.8,0.2,0.05,0.952,0.4,0.062,1.077,0.5
Georges Niang,278.40000000000003,0.0,0.0,0.0,0.199,1.167,1.0,0.056,0.706,0.3,0.047,0.929,0.2,0.0,0.0,0.0,0.508,1.248,2.6,0.056,0.471,0.3,0.0,0.0,0.0,0.04,1.5,0.2,0.0,0.0,0.0,0.033,0.0,0.2
Giannis Antetokounmpo,1578.8999999999996,0.145,0.865,4.0,0.268,1.12,7.4,0.066,1.087,1.8,0.067,1.189,1.9,0.116,0.945,3.2,0.104,1.018,2.9,0.016,1.4,0.4,0.069,1.266,1.9,0.036,0.895,1.0,0.064,1.347,1.8,0.051,0.926,1.4
Glenn Robinson III,580.8000000000001,0.036,0.667,0.4,0.231,1.252,2.8,0.079,0.891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,1.0,3.0,0.108,0.873,1.3,0.092,1.185,1.1,0.128,1.067,1.6,0.039,1.435,0.5,0.032,0.421,0.4
Goga Bitadze,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.771,1.3,0.0,0.0,0.0,0.168,0.688,0.6,0.0,0.0,0.0,0.147,1.429,0.5,0.0,0.0,0.0,0.137,1.077,0.5,0.0,0.0,0.0
Goran Dragic,880.2,0.049,1.159,0.8,0.152,0.956,2.5,0.394,0.935,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.157,1.064,2.6,0.127,0.973,2.1,0.037,1.333,0.6,0.018,0.875,0.3,0.0,0.0,0.0,0.055,0.531,0.9
Gordon Hayward,733.5,0.06,1.159,1.0,0.153,1.286,2.5,0.262,0.839,4.3,0.022,0.563,0.4,0.018,1.154,0.3,0.196,1.229,3.2,0.082,1.033,1.3,0.057,1.381,0.9,0.089,0.908,1.4,0.033,1.0,0.5,0.03,0.682,0.5
Gorgui Dieng,335.80000000000007,0.0,0.0,0.0,0.103,1.083,0.8,0.0,0.0,0.0,0.257,1.256,2.0,0.049,0.529,0.4,0.28,0.918,2.1,0.0,0.0,0.0,0.083,1.069,0.6,0.0,0.0,0.0,0.109,0.868,0.8,0.083,0.552,0.6
Grant Williams,248.00000000000003,0.0,0.0,0.0,0.076,1.0,0.3,0.0,0.0,0.0,0.095,1.08,0.4,0.069,1.278,0.3,0.305,0.762,1.3,0.0,0.0,0.0,0.111,1.069,0.5,0.0,0.0,0.0,0.122,1.125,0.5,0.172,0.267,0.7
Grayson Allen,198.0,0.0,0.0,0.0,0.269,1.053,1.9,0.16,0.735,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.325,1.246,2.3,0.118,1.12,0.8,0.0,0.0,0.0,0.066,0.857,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Hamidou Diallo,258.40000000000003,0.0,0.0,0.0,0.259,0.944,1.9,0.051,0.571,0.4,0.051,0.929,0.4,0.0,0.0,0.0,0.292,0.725,2.1,0.0,0.0,0.0,0.124,1.088,0.9,0.0,0.0,0.0,0.084,1.087,0.6,0.073,0.5,0.5
Harrison Barnes,908.8,0.082,0.784,1.2,0.136,1.148,1.9,0.094,1.012,1.3,0.063,0.895,0.9,0.16,0.972,2.3,0.29,1.111,4.1,0.013,0.917,0.2,0.059,1.34,0.8,0.037,0.727,0.5,0.032,1.414,0.5,0.033,0.867,0.5
Harry Giles III,262.2,0.068,0.889,0.5,0.076,1.15,0.5,0.0,0.0,0.0,0.186,1.0,1.3,0.08,0.667,0.6,0.117,0.839,0.8,0.0,0.0,0.0,0.258,1.324,1.8,0.0,0.0,0.0,0.091,1.083,0.6,0.11,0.414,0.8
Hassan Whiteside,872.2999999999998,0.017,0.533,0.2,0.024,1.571,0.3,0.0,0.0,0.0,0.277,1.163,4.0,0.114,0.931,1.7,0.029,1.0,0.4,0.0,0.0,0.0,0.208,1.337,3.0,0.0,0.0,0.0,0.231,1.289,3.3,0.095,0.405,1.4
Ian Mahinmi,296.4,0.0,0.0,0.0,0.072,1.091,0.6,0.0,0.0,0.0,0.184,1.071,1.5,0.039,0.917,0.3,0.092,0.679,0.7,0.0,0.0,0.0,0.289,0.92,2.3,0.0,0.0,0.0,0.174,1.208,1.4,0.128,0.41,1.0
Iman Shumpert,55.900000000000006,0.0,0.0,0.0,0.154,1.5,0.9,0.192,0.267,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.345,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Bonga,226.19999999999996,0.056,1.143,0.2,0.282,1.127,1.2,0.052,0.308,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.026,1.3,0.0,0.0,0.0,0.099,1.44,0.4,0.0,0.0,0.0,0.103,1.077,0.4,0.056,0.571,0.2
Isaiah Hartenstein,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,1.455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,1.3,1.3,0.0,0.0,0.0,0.181,1.059,0.7,0.138,0.462,0.6
Isaiah Thomas,532.0,0.026,0.786,0.4,0.162,0.713,2.2,0.37,0.809,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,1.277,3.5,0.065,0.829,0.9,0.0,0.0,0.0,0.054,0.793,0.7,0.0,0.0,0.0,0.041,0.5,0.6
Ish Smith,672.0,0.1,1.0,1.1,0.235,0.957,2.7,0.321,0.828,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.975,2.7,0.023,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.727,0.7
Ivica Zubac,460.79999999999995,0.0,0.0,0.0,0.102,1.574,0.7,0.0,0.0,0.0,0.224,1.126,1.6,0.063,0.897,0.5,0.024,1.091,0.2,0.0,0.0,0.0,0.229,1.276,1.6,0.0,0.0,0.0,0.277,1.024,2.0,0.078,0.417,0.6
J.J. Barea,208.0,0.126,0.679,1.1,0.086,0.526,0.7,0.486,0.935,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.144,1.063,1.2,0.095,0.81,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ Redick,680.3999999999999,0.02,1.214,0.3,0.18,1.309,2.3,0.127,1.08,1.6,0.019,1.692,0.2,0.0,0.0,0.0,0.165,1.089,2.1,0.141,1.115,1.8,0.025,1.0,0.3,0.261,1.107,3.3,0.0,0.0,0.0,0.057,1.128,0.7
Ja Morant,1109.2,0.085,0.819,1.6,0.163,1.149,3.1,0.499,0.872,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.071,1.165,1.3,0.049,0.907,0.9,0.032,1.229,0.6,0.029,0.844,0.5,0.022,1.375,0.4,0.052,0.534,1.0
JaKarr Sampson,83.2,0.0,0.0,0.0,0.227,1.182,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.636,0.8,0.0,0.0,0.0,0.309,1.633,1.2,0.0,0.0,0.0,0.103,0.8,0.4,0.0,0.0,0.0
JaMychal Green,363.0,0.0,0.0,0.0,0.108,1.0,0.7,0.0,0.0,0.0,0.146,0.926,1.0,0.049,0.833,0.3,0.399,1.02,2.7,0.0,0.0,0.0,0.067,1.04,0.5,0.0,0.0,0.0,0.132,1.0,0.9,0.07,0.308,0.5
JaVale McGee,359.9000000000001,0.03,0.545,0.2,0.102,1.324,0.6,0.0,0.0,0.0,0.127,1.326,0.8,0.072,0.615,0.4,0.042,0.933,0.2,0.0,0.0,0.0,0.33,1.462,2.0,0.0,0.0,0.0,0.194,1.029,1.1,0.102,0.595,0.6
Jabari Parker,470.4,0.035,1.059,0.5,0.18,1.184,2.7,0.041,0.9,0.6,0.11,0.774,1.7,0.068,1.061,1.0,0.244,0.754,3.7,0.068,1.03,1.0,0.112,1.241,1.7,0.0,0.0,0.0,0.087,1.31,1.3,0.035,0.529,0.5
Jacob Evans,159.3,0.0,0.0,0.0,0.163,0.893,1.0,0.343,0.576,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.923,1.4,0.076,0.538,0.5,0.0,0.0,0.0,0.07,0.5,0.4,0.0,0.0,0.0,0.058,0.5,0.4
Jae Crowder,477.0,0.0,0.0,0.0,0.25,0.935,2.7,0.102,0.98,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.761,3.1,0.091,0.933,1.0,0.039,1.053,0.4,0.091,0.933,1.0,0.053,1.231,0.6,0.065,0.875,0.7
Jahlil Okafor,187.6,0.0,0.0,0.0,0.083,1.294,0.6,0.0,0.0,0.0,0.195,1.2,1.4,0.21,0.86,1.5,0.059,1.083,0.4,0.0,0.0,0.0,0.141,1.379,1.0,0.0,0.0,0.0,0.112,1.348,0.8,0.132,0.593,1.0
Jake Layman,195.5,0.0,0.0,0.0,0.214,1.022,2.0,0.06,0.923,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.931,2.5,0.084,1.111,0.8,0.098,1.238,0.9,0.121,0.808,1.1,0.0,0.0,0.0,0.06,0.769,0.6
Jakob Poeltl,290.0,0.0,0.0,0.0,0.101,1.133,0.5,0.0,0.0,0.0,0.199,1.237,1.0,0.054,0.75,0.3,0.041,1.0,0.2,0.0,0.0,0.0,0.257,1.395,1.3,0.0,0.0,0.0,0.209,0.871,1.1,0.118,0.343,0.6
Jalen Brunson,467.3999999999999,0.045,0.818,0.4,0.172,0.964,1.5,0.337,0.933,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.969,1.7,0.076,1.054,0.6,0.0,0.0,0.0,0.053,1.077,0.5,0.0,0.0,0.0,0.068,0.606,0.6
Jalen McDaniels,56.0,0.0,0.0,0.0,0.191,1.059,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.974,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Murray,1034.0,0.078,0.84,1.5,0.11,1.061,2.1,0.31,0.895,5.9,0.023,1.25,0.4,0.012,1.231,0.2,0.129,1.06,2.4,0.154,0.919,2.9,0.058,1.417,1.1,0.05,1.135,0.9,0.017,0.778,0.3,0.059,0.574,1.1
James Ennis III,269.5,0.0,0.0,0.0,0.26,1.149,1.5,0.046,0.615,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.944,1.8,0.049,1.071,0.3,0.126,1.472,0.7,0.0,0.0,0.0,0.105,0.8,0.6,0.056,0.438,0.3
James Harden,1915.4,0.458,1.119,14.5,0.191,1.068,6.1,0.187,0.967,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.045,1.239,1.4,0.026,1.08,0.8,0.016,1.323,0.5,0.007,0.538,0.2,0.017,1.031,0.5,0.046,0.778,1.5
James Johnson,177.6,0.068,0.917,0.9,0.153,1.185,1.9,0.153,1.0,1.9,0.153,0.815,1.9,0.0,0.0,0.0,0.407,0.864,2.4,0.0,0.0,0.0,0.073,1.231,0.9,0.0,0.0,0.0,0.073,1.154,0.9,0.096,0.353,1.2
Jaren Jackson Jr.,874.8,0.067,0.948,1.1,0.13,1.221,2.1,0.023,0.95,0.4,0.119,1.25,1.9,0.127,0.811,2.1,0.25,1.087,4.0,0.052,1.244,0.8,0.061,1.34,1.0,0.063,0.782,1.0,0.041,1.25,0.7,0.067,0.534,1.1
Jarrett Allen,582.4,0.0,0.0,0.0,0.074,1.318,0.7,0.0,0.0,0.0,0.298,1.339,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,1.324,2.4,0.0,0.0,0.0,0.212,1.016,2.0,0.13,0.571,1.2
